"cs_true","auc_true","brier_true","mape_true","cs_boot","auc_boot","brier_boot","mape_boot","cs_split","auc_split","brier_split","mape_split","cs_cv","auc_cv","brier_cv","mape_cv","n"
0.743568042294537,0.726304535577263,0.11654131768383,0.220575511540682,0.855828738047568,0.751380918270822,0.114717372271285,0.221396727753963,0.598370406849052,0.715484448422466,0.126511813879972,0.227917192131277,0.814638427908409,0.745088116218148,0.113846178955988,0.219428615616622,518
0.691001017447971,0.739052101100947,0.114686160252732,0.208439679565916,0.879045611555767,0.798055089727804,0.104657398793156,0.202100013894654,0.681229174285135,0.773263609546796,0.0998033738446789,0.194573228577411,0.815678387445193,0.787930775018811,0.105462600527986,0.202124917074885,518
0.868210435580048,0.730145970850993,0.115082751188417,0.217744935287561,0.829046831206826,0.712162605921903,0.106938570236659,0.207936989683553,0.715019149489095,0.719629927594528,0.10570017106464,0.214381444768711,0.757494678129628,0.702058823529413,0.105906486060015,0.205768968808299,518
0.762161920128842,0.734038140962455,0.114921088979343,0.226286387521173,0.834773397821867,0.746644308530117,0.117300086430559,0.22703928544829,0.632996988110039,0.754992319508449,0.123898742258319,0.228874233867733,0.716366054486493,0.726689976689977,0.118992685628531,0.227590592460104,518
0.918752633045487,0.744938732266095,0.115061518406013,0.245404228140911,0.856266950314086,0.719081604275867,0.130521579325752,0.253792014829276,0.571014594632152,0.687074829931974,0.126726564064292,0.250205249754435,0.762929643638434,0.707208482384127,0.130802770744473,0.253669810359618,518
0.791285104998526,0.733412329137933,0.115775411437567,0.223318217889801,0.863651518661889,0.732575663745654,0.108224684202829,0.2118344112954,0.95756518885028,0.750463821892394,0.0908990965477231,0.20835370461673,0.768921377260145,0.717494521548575,0.108493941574946,0.211782944507167,518
0.727921023002625,0.735753036184866,0.116605697987469,0.226574756151849,0.874386611055938,0.773446715306252,0.113454814867732,0.219208557507021,0.460584961225171,0.710359408033827,0.137525973106853,0.231714160302399,0.837111224371733,0.766081871345028,0.111725472676966,0.216439484510576,518
0.739324325325123,0.721347297047204,0.117137745520621,0.226067273899853,0.844906770311582,0.742313153805816,0.112261150190098,0.217310538466595,1.00351911062397,0.739233419465978,0.130474219613798,0.220168771183819,0.727971526121086,0.727264426588752,0.113763999399317,0.218194446954861,518
0.817273111873133,0.737426344607054,0.114998099151133,0.222472064315637,0.844515828903218,0.74023653897256,0.112288309569854,0.217927626413526,1.10848513949038,0.742191142191142,0.113198082771969,0.223644849668544,0.761686283531435,0.724936042136943,0.112783393501608,0.218473394370914,518
0.640861501700072,0.703661146720508,0.119358831605541,0.221299967735978,0.875974257698686,0.752593431574457,0.105571751922346,0.206239588518613,0.603888970832571,0.735055965706121,0.120288627176761,0.204615160923854,0.75432116039382,0.729464032517252,0.106330685715896,0.205628816258583,518
0.68406918737918,0.720828459002778,0.119194701718345,0.222068047872078,0.863290478049425,0.763326971902685,0.109728336872179,0.214282566097456,1.0168719542009,0.794132653061224,0.0947435355939181,0.2066998372404,0.822377979183201,0.758741258741259,0.110384254297006,0.214805009962904,518
0.721219998051298,0.72436530323579,0.117225315462031,0.221934948212255,0.858830066010516,0.742193911070987,0.110474903044241,0.21601053940898,0.57051838171128,0.714482029598308,0.135352344623043,0.235620992593653,0.724360698112019,0.71825541757974,0.11421389791758,0.218973389558388,518
1.20186045322917,0.696251189289843,0.119037453255752,0.240145644658122,0.694839482947515,0.621034753933171,0.127722611572873,0.247101860562708,0.69951728915999,0.640051020408163,0.115656555948341,0.2414696995543,0.44077973042233,0.590140509645154,0.12699720980569,0.245057371400201,518
0.676144172968793,0.738257537194155,0.116045150074846,0.215363969938649,0.893063561377562,0.797710383124131,0.108075762667977,0.209419883310644,0.769756460055229,0.781495594189092,0.109014765102936,0.203223472086405,0.792787426825771,0.775988330554894,0.110336377277246,0.210935213147266,518
0.717402689632922,0.732278787790007,0.116687180673045,0.217130743291596,0.851991220090228,0.746837552356822,0.106110565645017,0.208774610683059,0.69941375380639,0.730588235294118,0.103348202672294,0.201822387141858,0.787957925686147,0.736616900107743,0.107134774392308,0.209860873294389,518
0.798287598855381,0.704755733009709,0.117825298628541,0.229605735080481,0.78908846040869,0.702363135713998,0.110200801406978,0.214113608136946,0.541813493431967,0.684197711224739,0.119905540530589,0.217608535614915,0.643993794744952,0.675091184919788,0.111679949034661,0.214765492181246,518
0.81056808257974,0.728492035634903,0.116581784546382,0.22029595367078,0.849323769808317,0.74460967442699,0.112233144076491,0.217070100702743,0.494806761277238,0.678845731841123,0.134167804123313,0.230688527642644,0.803327466331891,0.737521305088871,0.111482915312427,0.216361643904849,518
0.814106910444553,0.736081242114327,0.113243434194231,0.216375199125107,0.86692738306238,0.767945779838388,0.109335561876783,0.211957825830835,0.71807855962604,0.782012954658693,0.106752622403802,0.207665455831856,0.771531190323194,0.756421962503044,0.111752032300177,0.214467655534336,518
0.991661737470798,0.738299771401944,0.114042244476623,0.235411843291513,0.810229693216375,0.703660279875812,0.132142202838982,0.256678255977329,0.507265938896076,0.686708203530633,0.139799979562497,0.248739573446932,0.717417088308998,0.691456718346253,0.131748589789445,0.255126554081583,518
